InvoiceNo,Description,Quantity,UnitPrice,CustomerID,InvoiceDate,Country
536483,PACK OF 60 PINK PAISLEY CAKE CASES,2,1.25,14003,2010-12-12 22:36:02,Italy
536484,SET OF 12 ROUND PAPER DOILIES,10,0.85,13047,2010-12-01 18:31:33,United Kingdom
536484,OFFICE CHAIR,8,149.95,13047,2010-12-01 18:31:33,United Kingdom
536484,DINNER PLATE SET,3,14.95,13047,2010-12-01 18:31:33,United Kingdom
536485,MOUSE PAD,9,7.95,14011,2010-12-03 23:11:57,Austria
536485,WOODEN FRAME NATURAL,5,5.95,14011,2010-12-03 23:11:57,Austria
536485,DESK MAT,6,14.95,14011,2010-12-03 23:11:57,Austria
536486,C,5,H,14009,2010-12-31 02:11:50,Ireland
536486,C,5,H,14009,2010-12-31 02:11:50,Ireland
536486,C,2,H,14009,2010-12-31 02:11:50,Ireland
536486,C,7,H,14009,2010-12-31 02:11:50,Ireland
536487,COFFEE MUG PINK POLKA DOT,6,2.35,14009,2010-12-24 23:33:26,Ireland
536488,CHARGER,2,19.95,13047,2010-12-15 23:43:33,United Kingdom
536488,KETTLE,1,29.95,13047,2010-12-15 23:43:33,United Kingdom
536488,JUMBO BAG BLACK SKULL,5,1.95,13047,2010-12-15 23:43:33,United Kingdom
536489,L,5,U,14000,2010-12-10 18:10:20,France
536489,L,1,U,14000,2010-12-10 18:10:20,France
536489,J,2,U,14000,2010-12-10 18:10:20,France
536489,L,5,U,14000,2010-12-10 18:10:20,France
536490,WOODEN FRAME ANTIQUE WHITE,3,5.95,14000,2010-12-07 02:39:46,France
536490,HAND WARMER UNION JACK,5,1.85,14000,2010-12-07 02:39:46,France
536490,PACK OF 20 SKULL PAPER NAPKINS,6,1.25,14000,2010-12-07 02:39:46,France
536490,KNITTED BLUE HOTTIE WHITE HEART,11,3.75,14000,2010-12-07 02:39:46,France
536490,POWER BANK,6,29.95,14000,2010-12-07 02:39:46,France
536491,L,2,U,14002,2010-12-16 19:51:51,Spain
536491,S,2,E,14002,2010-12-16 19:51:51,Spain
536491,L,6,U,14002,2010-12-16 19:51:51,Spain
536491,J,3,U,14002,2010-12-16 19:51:51,Spain
536492,T,2,E,14004,2010-12-05 21:32:35,Netherlands
536492,C,7,O,14004,2010-12-05 21:32:35,Netherlands
536493,PRINTER PAPER,4,8.95,14011,2010-12-20 22:15:55,Austria
536493,CERAMIC CAKE STAND WITH HANDLE,3,12.95,14011,2010-12-20 22:15:55,Austria
536493,JUMBO BAG SUKI,1,1.95,14011,2010-12-20 22:15:55,Austria
536493,LUNCH BAG WOODLAND,5,4.95,14011,2010-12-20 22:15:55,Austria
536493,HAND TOWEL SET,2,10.95,14011,2010-12-20 22:15:55,Austria
536494,JAM MAKING SET PRINTED,4,11.95,14001,2010-12-19 21:03:03,Germany
536494,THROW BLANKET,5,24.95,14001,2010-12-19 21:03:03,Germany
536494,CREAM CUPID HEARTS COAT HANGER,4,2.75,14001,2010-12-19 21:03:03,Germany
536495,BOX OF 6 DINOSAUR DESIGNS,5,2.95,14003,2010-12-02 22:03:36,Italy
536495,CHRISTMAS TREE DECORATION,10,0.95,14003,2010-12-02 22:03:36,Italy
536495,BEDDING SET DOUBLE,1,39.95,14003,2010-12-02 22:03:36,Italy
536496,REGENCY CAKESTAND 3 TIER,5,15.95,14000,2010-12-04 22:23:50,France
536496,SET OF 3 FLYING FISH,1,5.95,14000,2010-12-04 22:23:50,France
536496,SEWING MACHINE,6,149.95,14000,2010-12-04 22:23:50,France
536497,CRAFT KIT,5,19.95,14010,2010-12-17 00:29:09,Switzerland
536497,METAL HOOK RACK 5 HOOKS WHITE,3,2.95,14010,2010-12-17 00:29:09,Switzerland
536497,LUNCH BAG CARS BLUE,5,4.95,14010,2010-12-17 00:29:09,Switzerland
536498,WOODEN FRAME PAINTED RED,1,5.95,14011,2010-12-18 00:31:45,Austria
536499,COFFEE MAKER,6,59.95,14004,2010-12-19 20:50:57,Netherlands
536500,RUG SMALL,4,19.95,14010,2010-12-26 01:36:14,Switzerland
536500,USB CABLE SET,11,8.95,14010,2010-12-26 01:36:14,Switzerland
536501,LUNCH BAG PINK POLKA DOT,9,4.15,14001,2010-12-03 01:44:07,Germany
536501,CHRISTMAS LIGHTS STAR,4,3.95,14001,2010-12-03 01:44:07,Germany
536501,FILE FOLDER SET,6,6.95,14001,2010-12-03 01:44:07,Germany
536502,RUG SMALL,5,19.95,14009,2010-12-02 18:33:13,Ireland
536502,CHRISTMAS CRAFT KIT,3,3.95,14009,2010-12-02 18:33:13,Ireland
536502,CERAMIC CAKE STAND WITH HANDLE,6,12.95,14009,2010-12-02 18:33:13,Ireland
536502,LUNCH BAG SUKI DESIGN,6,4.15,14009,2010-12-02 18:33:13,Ireland
536503,L,4,U,14002,2010-12-20 23:12:15,Spain
536503,J,3,U,14002,2010-12-20 23:12:15,Spain
536503,L,6,U,14002,2010-12-20 23:12:15,Spain
536504,WOODEN FRAME NATURAL,12,5.95,14002,2010-12-10 17:36:43,Spain
536504,LUNCH BAG RED RETROSPOT,8,4.15,14002,2010-12-10 17:36:43,Spain
536504,JAM MAKING SET RED,6,11.95,14002,2010-12-10 17:36:43,Spain
536504,WOODEN FRAME ANTIQUE WHITE,2,5.95,14002,2010-12-10 17:36:43,Spain
536505,C,7,E,14011,2010-12-18 20:59:35,Austria
536505,R,4,E,14011,2010-12-18 20:59:35,Austria
536505,T,3,E,14011,2010-12-18 20:59:35,Austria
536505,C,9,O,14011,2010-12-18 20:59:35,Austria
536506,JAM MAKING SET PRINTED,1,11.95,14012,2010-12-06 22:41:59,Poland
536506,METAL HOOK RACK 5 HOOKS BLACK,1,2.95,14012,2010-12-06 22:41:59,Poland
536507,CHRISTMAS LIGHTS ICICLE,1,3.95,14008,2010-12-19 19:34:47,United Kingdom
536507,JUMBO BAG PINK POLKA DOT,4,1.95,14008,2010-12-19 19:34:47,United Kingdom
536508,CREAM CUPID HEARTS COAT HANGER,10,2.75,14010,2010-12-16 18:59:47,Switzerland
536509,COFFEE MUG GREEN POLKA DOT,2,2.35,13047,2010-12-30 21:18:29,United Kingdom
536509,BEDDING SET DOUBLE,6,39.95,13047,2010-12-30 21:18:29,United Kingdom
536509,WINE GLASS SET,3,10.95,13047,2010-12-30 21:18:29,United Kingdom
536509,SET OF 6 SPICE TINS SKETCHBOOK,1,4.95,13047,2010-12-30 21:18:29,United Kingdom
536510,T,1,H,14009,2010-12-11 20:36:43,Ireland
536510,D,3,U,14009,2010-12-11 20:36:43,Ireland
536510,P,2,I,14009,2010-12-11 20:36:43,Ireland
536510,B,7,E,14009,2010-12-11 20:36:43,Ireland
536511,BLUETOOTH SPEAKER,11,49.95,14001,2010-12-15 20:21:19,Germany
536511,WOODEN FRAME PAINTED BLUE,5,5.95,14001,2010-12-15 20:21:19,Germany
536511,STAPLER,11,4.95,14001,2010-12-15 20:21:19,Germany
536512,NOTEBOOK SET,4,8.95,14006,2010-12-30 20:44:07,Portugal
536512,PLASTERS IN TIN SPACEBOY,5,1.65,14006,2010-12-30 20:44:07,Portugal
536512,COFFEE MUG GREEN POLKA DOT,6,2.35,14006,2010-12-30 20:44:07,Portugal
536513,TRAVEL BAG,1,19.95,14006,2010-12-30 23:48:34,Portugal
536513,COFFEE MAKER,5,59.95,14006,2010-12-30 23:48:34,Portugal
536514,MINI PAINT SET VINTAGE,2,0.65,14009,2010-12-12 17:58:36,Ireland
536514,IRON,5,39.95,14009,2010-12-12 17:58:36,Ireland
536515,K,1,E,14005,2010-12-05 02:13:45,Belgium
536515,T,6,O,14005,2010-12-05 02:13:45,Belgium
536515,B,6,L,14005,2010-12-05 02:13:45,Belgium
536515,C,5,O,14005,2010-12-05 02:13:45,Belgium
536516,LAMP SHADE,1,12.95,14011,2010-12-01 19:37:04,Austria
536517,C,4,U,14012,2010-12-16 16:18:26,Poland
536517,R,6,U,14012,2010-12-16 16:18:26,Poland
536517,L,5,A,14012,2010-12-16 16:18:26,Poland
536518,INK CARTRIDGE SET,1,29.95,14000,2010-12-21 21:07:11,France
536518,PLASTERS IN TIN PINK SPOTS,4,1.65,14000,2010-12-21 21:07:11,France
536519,C,6,O,14008,2010-12-25 00:27:34,United Kingdom
536519,K,1,E,14008,2010-12-25 00:27:34,United Kingdom
536519,T,4,O,14008,2010-12-25 00:27:34,United Kingdom
536519,B,1,L,14008,2010-12-25 00:27:34,United Kingdom
536520,PACK OF 60 BLUE PAISLEY CAKE CASES,4,1.25,14001,2010-12-07 17:06:38,Germany
536521,L,3,U,14005,2010-12-09 00:13:48,Belgium
536521,L,5,U,14005,2010-12-09 00:13:48,Belgium
536521,J,5,U,14005,2010-12-09 00:13:48,Belgium
536521,L,9,U,14005,2010-12-09 00:13:48,Belgium
536522,POWER BANK,3,29.95,14007,2010-12-29 18:40:43,Australia
536522,UMBRELLA,4,12.95,14007,2010-12-29 18:40:43,Australia
536522,CHRISTMAS DECORATION SET,7,4.95,14007,2010-12-29 18:40:43,Australia
536523,GLASS SET,4,7.95,14000,2010-12-26 00:30:15,France
536523,PAPER CHAIN KIT 50'S CHRISTMAS,2,3.25,14000,2010-12-26 00:30:15,France
536524,JUMBO BAG RED RETROSPOT,1,1.95,14004,2010-12-08 20:13:21,Netherlands
536524,THROW BLANKET,11,24.95,14004,2010-12-08 20:13:21,Netherlands
536524,TONER CARTRIDGE,1,49.95,14004,2010-12-08 20:13:21,Netherlands
536525,OIL AND VINEGAR SET,3,5.95,14011,2010-12-03 19:51:48,Austria
536525,COLOURING PENCILS BROWN TUBE,1,1.25,14011,2010-12-03 19:51:48,Austria
536526,PAPER CLIPS,4,1.95,14001,2010-12-30 19:47:07,Germany
536526,SEWING MACHINE,5,149.95,14001,2010-12-30 19:47:07,Germany
536527,WOODEN FRAME PAINTED BLUE,6,5.95,14003,2010-12-25 20:24:29,Italy
536527,PILLOW SET,3,14.95,14003,2010-12-25 20:24:29,Italy
536527,HAND TOWEL SET,3,10.95,14003,2010-12-25 20:24:29,Italy
536528,S,4,E,14003,2010-12-14 16:36:55,Italy
536528,W,2,O,14003,2010-12-14 16:36:55,Italy
536528,W,6,O,14003,2010-12-14 16:36:55,Italy
536529,CUP AND SAUCER SET,4,11.95,14008,2010-12-11 20:48:52,United Kingdom
536529,LUNCH BAG SPACEBOY,9,4.95,14008,2010-12-11 20:48:52,United Kingdom
536529,WOODEN FRAME PAINTED BLACK,1,5.95,14008,2010-12-11 20:48:52,United Kingdom
536529,COFFEE MUG ORANGE DESIGN,1,2.35,14008,2010-12-11 20:48:52,United Kingdom
536530,BOX OF 6 ASSORTED ALPHABET BLOCKS,4,4.95,14011,2010-12-22 16:48:00,Austria
536530,DESK MAT,3,14.95,14011,2010-12-22 16:48:00,Austria
536531,RED WOOLLY HOTTIE WHITE HEART,1,3.39,17850,2010-12-21 02:42:59,United Kingdom
536531,WHITE METAL LANTERN,3,3.39,17850,2010-12-21 02:42:59,United Kingdom
536531,CUSHION SET,3,19.95,17850,2010-12-21 02:42:59,United Kingdom
536531,BOOKSHELF,12,49.95,17850,2010-12-21 02:42:59,United Kingdom
536532,C,7,H,14008,2010-12-14 18:06:58,United Kingdom
536532,C,7,H,14008,2010-12-14 18:06:58,United Kingdom
536533,BLUETOOTH SPEAKER,6,49.95,14005,2010-12-19 19:44:14,Belgium
536534,TAPE DISPENSER,8,4.95,14010,2010-12-02 17:25:24,Switzerland
536535,RUG LARGE,2,34.95,14011,2010-12-15 02:50:21,Austria
536536,W,6,O,14001,2010-12-30 01:30:17,Germany
536537,PACK OF 60 PINK PAISLEY CAKE CASES,7,1.25,17850,2010-12-31 19:37:09,United Kingdom
536537,JAM MAKING SET BLUE,5,11.95,17850,2010-12-31 19:37:09,United Kingdom
536537,LUNCH BAG CARS BLUE,6,4.95,17850,2010-12-31 19:37:09,United Kingdom
536537,SHELVING UNIT,12,69.95,17850,2010-12-31 19:37:09,United Kingdom
536538,WOODEN FRAME BLACK,5,5.95,14009,2010-12-04 00:47:22,Ireland
536539,PLASTERS IN TIN BLUE SPOTS,4,1.65,14007,2010-12-13 21:01:40,Australia
536539,WOODEN FRAME PAINTED GREEN,10,5.95,14007,2010-12-13 21:01:40,Australia
536539,BOOKSHELF,1,49.95,14007,2010-12-13 21:01:40,Australia
536540,J,1,A,14010,2010-12-20 20:51:15,Switzerland
536540,J,5,A,14010,2010-12-20 20:51:15,Switzerland
536540,S,3,E,14010,2010-12-20 20:51:15,Switzerland
536540,S,2,E,14010,2010-12-20 20:51:15,Switzerland
536541,J,1,U,14000,2010-12-14 23:35:35,France
536541,S,7,E,14000,2010-12-14 23:35:35,France
536541,L,6,U,14000,2010-12-14 23:35:35,France
536541,L,2,U,14000,2010-12-14 23:35:35,France
536542,S,5,E,14007,2010-12-17 18:43:24,Australia
536542,W,4,O,14007,2010-12-17 18:43:24,Australia
536542,W,3,O,14007,2010-12-17 18:43:24,Australia
536543,PACK OF 72 RETROSPOT CAKE CASES,3,1.65,14002,2010-12-31 19:46:40,Spain
536543,COFFEE MUG GREEN POLKA DOT,4,2.35,14002,2010-12-31 19:46:40,Spain
536543,JAM MAKING SET PINK,3,11.95,14002,2010-12-31 19:46:40,Spain
536543,WHITE METAL LANTERN,4,3.39,14002,2010-12-31 19:46:40,Spain
536544,OIL AND VINEGAR SET,7,5.95,14011,2010-12-28 02:38:08,Austria
536544,CERAMIC CAKE STAND WITH HANDLE,3,12.95,14011,2010-12-28 02:38:08,Austria
536545,CHRISTMAS STOCKING,2,3.95,14009,2010-12-24 02:31:36,Ireland
536545,WOODEN FRAME PAINTED PINK,5,5.95,14009,2010-12-24 02:31:36,Ireland
536545,COFFEE MUG APPLES DESIGN,9,2.35,14009,2010-12-24 02:31:36,Ireland
536546,S,2,E,17850,2010-12-31 23:45:13,United Kingdom
536546,J,3,U,17850,2010-12-31 23:45:13,United Kingdom
536546,L,4,U,17850,2010-12-31 23:45:13,United Kingdom
536546,L,10,U,17850,2010-12-31 23:45:13,United Kingdom
536547,TABLE LAMP,5,24.95,14005,2010-12-19 22:34:32,Belgium
536547,ASSORTED COLOUR BIRD ORNAMENT,1,1.69,14005,2010-12-19 22:34:32,Belgium
536547,WOODEN FRAME PAINTED BLUE,4,5.95,14005,2010-12-19 22:34:32,Belgium
536547,TAPE DISPENSER,3,4.95,14005,2010-12-19 22:34:32,Belgium
536548,METAL HOOK RACK 3 HOOKS BLACK,4,1.95,14000,2010-12-22 01:02:36,France
536548,CHRISTMAS CUP SET,5,4.95,14000,2010-12-22 01:02:36,France
536548,PACK OF 72 RETROSPOT CAKE CASES,6,1.65,14000,2010-12-22 01:02:36,France
536548,CREAM CUPID HEARTS COAT HANGER,4,2.75,14000,2010-12-22 01:02:36,France
536549,GLASS STAR FROSTED T-LIGHT HOLDER,2,4.25,14003,2010-12-13 23:49:43,Italy
536549,CANDLE HOLDER SET,12,6.95,14003,2010-12-13 23:49:43,Italy
536549,SET/6 RED SPOTTY PAPER PLATES,5,1.25,14003,2010-12-13 23:49:43,Italy
536550,C,12,O,14003,2010-12-15 19:33:30,Italy
536550,K,6,E,14003,2010-12-15 19:33:30,Italy
536550,T,6,O,14003,2010-12-15 19:33:30,Italy
536551,GLASS SET,11,7.95,14010,2010-12-06 19:33:11,Switzerland
536551,PLASTERS IN TIN ORANGE SPOTS,4,1.65,14010,2010-12-06 19:33:11,Switzerland
536551,CHRISTMAS GARLAND,10,6.95,14010,2010-12-06 19:33:11,Switzerland
536551,USB CABLE SET,4,8.95,14010,2010-12-06 19:33:11,Switzerland
536552,L,2,U,14007,2010-12-14 22:00:45,Australia
536552,J,3,U,14007,2010-12-14 22:00:45,Australia
536552,S,4,E,14007,2010-12-14 22:00:45,Australia
536553,WOODEN FRAME PAINTED WHITE,4,5.95,14006,2011-01-01 02:20:38,Portugal
536554,TRAVEL PILLOW,2,9.95,14007,2010-12-07 02:45:51,Australia
536555,COFFEE MAKER,4,59.95,14001,2010-12-10 17:11:23,Germany
536555,COFFEE MUG ORANGE DESIGN,6,2.35,14001,2010-12-10 17:11:23,Germany
536555,VACUUM CLEANER,2,99.95,14001,2010-12-10 17:11:23,Germany
536555,CHRISTMAS TREE DECORATION,4,0.95,14001,2010-12-10 17:11:23,Germany
536556,P,5,L,14002,2010-12-05 18:20:53,Spain
536556,P,4,L,14002,2010-12-05 18:20:53,Spain
536556,M,4,I,14002,2010-12-05 18:20:53,Spain
536556,P,4,L,14002,2010-12-05 18:20:53,Spain
536557,S,5,E,14005,2010-12-06 17:36:01,Belgium
536557,P,4,A,14005,2010-12-06 17:36:01,Belgium
536557,P,1,A,14005,2010-12-06 17:36:01,Belgium
536557,S,3,E,14005,2010-12-06 17:36:01,Belgium
536558,TABLE LAMP,6,24.95,14010,2010-12-18 21:34:52,Switzerland
536558,PLASTERS IN TIN CARS,3,1.65,14010,2010-12-18 21:34:52,Switzerland
536558,CHRISTMAS TABLE RUNNER,1,5.95,14010,2010-12-18 21:34:52,Switzerland
536558,SET/6 RED SPOTTY PAPER PLATES,3,1.25,14010,2010-12-18 21:34:52,Switzerland
536559,COLOURING PENCILS BROWN TUBE,6,1.25,14011,2010-12-27 17:28:55,Austria
536559,KETTLE,4,29.95,14011,2010-12-27 17:28:55,Austria
536560,WOODEN FRAME PAINTED WHITE,12,5.95,14000,2010-12-20 18:50:13,France
536560,CUSHION SET,10,19.95,14000,2010-12-20 18:50:13,France
536560,SET OF 6 HERB TINS,9,4.95,14000,2010-12-20 18:50:13,France
536560,COFFEE MAKER,6,59.95,14000,2010-12-20 18:50:13,France
536560,THROW BLANKET,2,24.95,14000,2010-12-20 18:50:13,France
536561,TAPE DISPENSER,12,4.95,14010,2010-12-26 22:58:03,Switzerland
536561,COFFEE MUG BLUE POLKA DOT,2,2.35,14010,2010-12-26 22:58:03,Switzerland
536562,CHRISTMAS CRAFT KIT,2,3.95,14010,2010-12-28 02:25:31,Switzerland
536562,SIDE PLATE SET,6,9.95,14010,2010-12-28 02:25:31,Switzerland
536563,S,5,E,14002,2010-12-23 21:29:31,Spain
536563,J,4,U,14002,2010-12-23 21:29:31,Spain
536563,L,4,U,14002,2010-12-23 21:29:31,Spain
536564,WOODEN FRAME BLACK,8,5.95,14002,2010-12-11 20:21:35,Spain
536564,TRAVEL BAG,3,19.95,14002,2010-12-11 20:21:35,Spain
536564,SET OF 3 CAKE TINS PANTRY DESIGN,1,6.95,14002,2010-12-11 20:21:35,Spain
536564,KNITTED BLUE HOTTIE WHITE HEART,4,3.75,14002,2010-12-11 20:21:35,Spain
536565,JUMBO BAG RED RETROSPOT,6,1.95,14001,2010-12-23 18:56:41,Germany
536565,BLUETOOTH SPEAKER,6,49.95,14001,2010-12-23 18:56:41,Germany
536565,WOODEN FRAME PAINTED BLUE,7,5.95,14001,2010-12-23 18:56:41,Germany
536566,C,4,H,14008,2010-12-10 19:27:41,United Kingdom
536566,C,4,H,14008,2010-12-10 19:27:41,United Kingdom
536567,OIL AND VINEGAR SET,2,5.95,17850,2010-12-01 21:52:07,United Kingdom
536567,BOX OF 6 DINOSAUR DESIGNS,1,2.95,17850,2010-12-01 21:52:07,United Kingdom
536568,POWER BANK,9,29.95,13047,2010-12-11 21:56:19,United Kingdom
536568,TRAVEL BLANKET,5,14.95,13047,2010-12-11 21:56:19,United Kingdom
536569,NOTEBOOK SET,1,8.95,14008,2010-12-06 23:22:46,United Kingdom
536569,PLASTIC STORAGE BOX,2,4.95,14008,2010-12-06 23:22:46,United Kingdom
536569,COFFEE SET,5,14.95,14008,2010-12-06 23:22:46,United Kingdom
536570,L,6,U,14009,2010-12-13 21:27:20,Ireland
536570,J,2,U,14009,2010-12-13 21:27:20,Ireland
536570,S,5,E,14009,2010-12-13 21:27:20,Ireland
536570,L,7,U,14009,2010-12-13 21:27:20,Ireland
536571,B,1,E,14002,2010-12-21 16:50:57,Spain
536571,T,3,H,14002,2010-12-21 16:50:57,Spain
536571,P,10,I,14002,2010-12-21 16:50:57,Spain
536571,D,5,U,14002,2010-12-21 16:50:57,Spain
536572,W,1,O,14008,2010-12-06 23:49:04,United Kingdom
536573,TAPE DISPENSER,5,4.95,14010,2010-12-14 00:18:40,Switzerland
536573,CHRISTMAS WREATH,2,8.95,14010,2010-12-14 00:18:40,Switzerland
536573,PACK OF 12 COLOURED PENCILS,5,1.45,14010,2010-12-14 00:18:40,Switzerland
536573,CHARGER,2,19.95,14010,2010-12-14 00:18:40,Switzerland
536574,STRING OF CHRISTMAS LIGHTS,6,2.95,14006,2010-12-11 22:37:40,Portugal
536575,S,3,E,14011,2010-12-08 16:15:05,Austria
536575,S,2,E,14011,2010-12-08 16:15:05,Austria
536575,P,3,A,14011,2010-12-08 16:15:05,Austria
536575,P,6,A,14011,2010-12-08 16:15:05,Austria
536576,C,3,O,14002,2010-12-06 21:08:47,Spain
536576,C,5,O,14002,2010-12-06 21:08:47,Spain
536576,T,4,E,14002,2010-12-06 21:08:47,Spain
536576,S,3,U,14002,2010-12-06 21:08:47,Spain
536577,TRAVEL PILLOW,9,9.95,17850,2010-12-17 01:10:23,United Kingdom
536577,TONER CARTRIDGE,1,49.95,17850,2010-12-17 01:10:23,United Kingdom
536577,COFFEE MUG APPLES DESIGN,8,2.35,17850,2010-12-17 01:10:23,United Kingdom
536578,R,3,U,14003,2010-12-13 18:11:59,Italy
536578,L,2,A,14003,2010-12-13 18:11:59,Italy
536578,C,1,U,14003,2010-12-13 18:11:59,Italy
536578,C,1,U,14003,2010-12-13 18:11:59,Italy
536579,STRING OF CHRISTMAS LIGHTS,8,2.95,14000,2010-12-09 00:02:25,France
536579,METAL HOOK RACK 3 HOOKS WHITE,4,1.95,14000,2010-12-09 00:02:25,France
536580,SET OF 3 FLYING FISH,7,5.95,14002,2010-12-19 20:47:39,Spain
536580,TABLE LAMP,9,24.95,14002,2010-12-19 20:47:39,Spain
536580,PACK OF 60 BLUE PAISLEY CAKE CASES,6,1.25,14002,2010-12-19 20:47:39,Spain
536581,SET/6 RED SPOTTY PAPER PLATES,4,1.25,14012,2010-12-01 21:00:48,Poland
536581,MINI PAINT SET WOODLAND,1,0.65,14012,2010-12-01 21:00:48,Poland
536581,RUG LARGE,2,34.95,14012,2010-12-01 21:00:48,Poland
536582,TAPE DISPENSER,1,4.95,14009,2010-12-09 17:02:58,Ireland
536582,WOODEN FRAME PAINTED YELLOW,5,5.95,14009,2010-12-09 17:02:58,Ireland
536582,CUP AND SAUCER SET,7,11.95,14009,2010-12-09 17:02:58,Ireland
536583,L,3,U,13047,2010-12-20 01:03:27,United Kingdom
536583,L,4,U,13047,2010-12-20 01:03:27,United Kingdom
536583,J,10,U,13047,2010-12-20 01:03:27,United Kingdom
536583,L,2,U,13047,2010-12-20 01:03:27,United Kingdom
536584,SIDE PLATE SET,1,9.95,14000,2010-12-15 23:20:26,France
536584,CHILLI LIGHTS,11,2.95,14000,2010-12-15 23:20:26,France
536585,MONITOR STAND,6,29.95,14002,2010-12-28 01:02:13,Spain
536586,CHRISTMAS GARLAND,5,6.95,14004,2010-12-17 16:43:19,Netherlands
536587,KNITTED UNION FLAG HOT WATER BOTTLE,4,3.39,14009,2010-12-18 19:06:29,Ireland
536588,KETTLE,11,29.95,14000,2010-12-07 22:23:43,France
536588,SET OF 12 ROUND PAPER DOILIES,2,0.85,14000,2010-12-07 22:23:43,France
536588,PACK OF 60 PINK PAISLEY CAKE CASES,6,1.25,14000,2010-12-07 22:23:43,France
536588,SET 7 BABUSHKA NESTING BOXES,8,7.65,14000,2010-12-07 22:23:43,France
536588,BOX OF 6 ASSORTED SPACEBOY DESIGNS,10,2.95,14000,2010-12-07 22:23:43,France
536589,PLASTERS IN TIN WOODLAND ANIMALS,3,1.65,14004,2010-12-27 22:31:01,Netherlands
536589,JUMBO BAG WOODLAND,10,2.95,14004,2010-12-27 22:31:01,Netherlands
536589,SET OF 6 SPICE TINS VINTAGE,6,4.95,14004,2010-12-27 22:31:01,Netherlands
536590,P,5,I,14002,2010-12-16 22:56:35,Spain
536590,T,4,H,14002,2010-12-16 22:56:35,Spain
536590,B,3,E,14002,2010-12-16 22:56:35,Spain
536590,D,4,U,14002,2010-12-16 22:56:35,Spain
536591,M,4,E,14003,2010-12-31 01:32:20,Italy
536591,M,5,E,14003,2010-12-31 01:32:20,Italy
536591,M,2,E,14003,2010-12-31 01:32:20,Italy
536591,M,11,E,14003,2010-12-31 01:32:20,Italy
536592,C,6,O,14001,2010-12-10 00:52:50,Germany
536592,C,6,E,14001,2010-12-10 00:52:50,Germany
536592,R,5,E,14001,2010-12-10 00:52:50,Germany
536592,T,12,E,14001,2010-12-10 00:52:50,Germany
536593,V,4,A,14003,2011-01-01 01:36:09,Italy
536593,I,1,R,14003,2011-01-01 01:36:09,Italy
536593,I,1,R,14003,2011-01-01 01:36:09,Italy
536593,L,5,A,14003,2011-01-01 01:36:09,Italy
536594,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,4.25,14001,2010-12-26 18:21:45,Germany
536594,SET 7 BABUSHKA NESTING BOXES,5,7.65,14001,2010-12-26 18:21:45,Germany
536594,LUNCH BAG RED RETROSPOT,1,4.15,14001,2010-12-26 18:21:45,Germany
536595,LUNCH BAG WOODLAND,4,4.95,14003,2010-12-24 02:25:37,Italy
536595,CHRISTMAS MUG SET,2,5.95,14003,2010-12-24 02:25:37,Italy
536596,MOUSE PAD,4,7.95,14009,2011-01-01 00:44:56,Ireland
536596,KETTLE,6,29.95,14009,2011-01-01 00:44:56,Ireland
536597,IRONING BOARD,5,29.95,14002,2010-12-05 18:46:00,Spain
536597,HAND WARMER RED POLKA DOT,10,1.85,14002,2010-12-05 18:46:00,Spain
536597,JUMBO BAG BLACK SKULL,8,1.95,14002,2010-12-05 18:46:00,Spain
536597,SEWING MACHINE,12,149.95,14002,2010-12-05 18:46:00,Spain
536598,DINNER PLATE SET,12,14.95,13047,2010-12-08 21:20:10,United Kingdom
536598,CREAM CUPID HEARTS COAT HANGER,5,2.75,13047,2010-12-08 21:20:10,United Kingdom
536598,SET OF 12 HEART SHAPED DOILIES,6,0.85,13047,2010-12-08 21:20:10,United Kingdom
536599,L,8,A,17850,2010-12-02 22:28:46,United Kingdom
536599,R,5,U,17850,2010-12-02 22:28:46,United Kingdom
536599,C,6,U,17850,2010-12-02 22:28:46,United Kingdom
536599,C,8,U,17850,2010-12-02 22:28:46,United Kingdom
536600,WOODEN FRAME BLACK,7,5.95,13047,2010-12-26 16:18:01,United Kingdom
536601,CANDLE HOLDER SET,7,6.95,14000,2010-12-24 17:35:57,France
536601,OFFICE CHAIR,2,149.95,14000,2010-12-24 17:35:57,France
536601,HAND WARMER UNION JACK,2,1.85,14000,2010-12-24 17:35:57,France
536601,CHRISTMAS CUP SET,5,4.95,14000,2010-12-24 17:35:57,France
536601,BLUETOOTH SPEAKER,6,49.95,14000,2010-12-24 17:35:57,France
536602,I,2,R,14006,2010-12-10 02:18:19,Portugal
536602,I,11,R,14006,2010-12-10 02:18:19,Portugal
536602,L,4,A,14006,2010-12-10 02:18:19,Portugal
536603,COFFEE MUG APPLES DESIGN,6,2.35,14001,2010-12-04 16:13:10,Germany
536603,CHILLI LIGHTS,11,2.95,14001,2010-12-04 16:13:10,Germany
536603,CHRISTMAS CANDLE SET,2,4.95,14001,2010-12-04 16:13:10,Germany
536603,PLACE MAT SET,4,6.95,14001,2010-12-04 16:13:10,Germany
536604,W,5,O,14003,2010-12-06 23:02:16,Italy
536604,S,5,E,14003,2010-12-06 23:02:16,Italy
536604,W,1,O,14003,2010-12-06 23:02:16,Italy
536604,W,5,O,14003,2010-12-06 23:02:16,Italy
536605,SALT AND PEPPER SET,12,3.95,14004,2011-01-01 00:43:55,Netherlands
